specObjID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,z
8262991075343005696,21.83314,21.34921,21.10037,21.06267,21.12486,18.0552,21.25428,21.08008,21.00916,21.14664,2.408902
8263170020491327488,21.1667,20.98387,20.96202,20.88791,20.85649,21.06326,20.92883,20.92676,20.90251,20.42278,1.395527
2706791532303771648,19.59219,19.04574,18.55385,18.27443,18.12445,19.53683,18.96011,18.38263,18.10874,17.94696,0.2432083
1175440368783616000,19.15187,19.15791,18.97583,19.01169,19.11982,19.15332,19.09821,18.96848,18.99003,19.1227,1.131604
5995528704695660544,21.10895,20.42807,20.2387,20.15064,19.9188,20.94946,20.40856,20.23622,20.15004,19.62597,2.3684
7459104582158446592,21.15637,20.55185,20.57761,20.33581,19.98575,21.00661,20.5191,20.44961,20.2435,19.88936,0.5206727
7509872332598079488,20.33349,19.20793,18.9063,18.81893,18.70307,20.24849,19.21921,18.91056,18.80316,18.65869,2.765105
1294960859088447488,21.47993,20.54926,20.19686,20.07218,20.12948,21.51812,20.54224,20.19854,20.09554,20.07224,4.107502
5375181765017792512,22.83409,22.55847,21.22692,20.37326,20.01219,21.87567,22.03385,20.37621,19.6279,19.16096,0.623877
7494174609030967296,22.83891,21.85065,21.79499,21.65185,20.94205,22.91157,21.88414,21.80025,21.50541,20.76398,2.197698
7844239042258071552,23.51265,22.60486,21.79673,21.22248,20.96822,23.713,22.57544,21.78711,21.24225,20.77219,2.022271
4070278883219009536,21.88121,21.5814,21.22922,21.09013,20.91063,21.83738,21.53207,21.14067,20.95549,20.90529,0.9167086
3000589293434464256,19.26909,18.98941,18.91965,18.9789,18.79836,19.29626,18.97472,18.91439,18.99371,18.78748,0.8996246
4769577629366546432,20.61932,19.98906,19.79577,19.66095,19.31844,20.55898,19.96301,19.80004,19.66919,19.26744,2.51679
4322397455867637760,20.71023,20.07778,19.79679,19.59669,19.32757,20.71875,20.04505,19.75805,19.58468,19.23847,2.187368
8329472495774791680,22.8134,21.84468,21.93646,21.87759,21.31348,20.50231,21.82928,21.90567,21.90122,21.01945,2.479388
7300494531823857664,22.40565,21.4991,21.61848,21.63707,21.19359,22.25309,21.43018,21.62728,21.58093,21.22225,2.329401
8263000420587862016,20.271,20.29029,19.99092,19.88967,19.90305,20.28427,20.26875,19.96692,19.8934,19.90878,1.390901
7103526646565236736,21.89378,21.32009,21.16153,21.244,20.86096,21.95257,21.28125,21.14897,21.25441,20.86386,2.440464
6157768793155891200,21.16133,20.73379,20.53768,20.36185,19.93715,21.18431,20.654,20.52323,20.38006,19.90319,2.251172
466286694899935232,19.29383,19.00908,18.72567,18.45778,18.33632,19.27411,18.98488,18.72923,18.45502,18.36135,1.509084
5327878300705157120,21.61116,21.09324,20.98664,20.73879,20.86385,21.5988,21.1083,20.99393,20.76321,20.8985,1.693463
4736735766733582336,22.20074,20.67413,20.39901,20.4668,20.36501,21.95327,20.6623,20.38417,20.46597,20.33164,3.150127
5980835931166011392,23.66938,21.85916,22.03964,21.64585,22.25563,21.62519,21.82674,22.0154,21.65242,22.17023,2.237545
6034936300997111808,22.17182,21.44702,21.64569,21.50456,21.38932,22.29537,21.29435,21.49725,21.53592,21.22853,2.373003
7460403654207139840,19.83412,19.14478,19.14616,19.11659,18.79496,19.82156,19.10743,19.15437,19.06921,18.78716,2.34637
7664259983605428224,20.17906,19.84422,19.79574,19.85633,19.70967,20.12385,19.83389,19.76541,19.84031,19.56825,0.7586998
4039884533620469760,20.50224,20.48011,20.6393,20.44031,20.29647,20.5071,20.44926,20.65204,20.41041,20.36343,1.866908
5517021790000050176,22.37346,21.58529,21.6033,21.41866,20.91481,22.16657,21.52226,21.58233,21.35425,20.79286,2.276227
7101084351664418816,23.76665,22.03693,21.77912,21.24096,20.83596,23.3224,22.02348,21.73837,21.18704,20.80273,3.12996
8263174693382191104,19.1322,19.00842,18.89268,18.88987,18.55384,19.0723,18.94036,18.68599,18.49684,18.00543,0.3623119
972936162987501568,20.10903,19.89404,19.77129,19.72705,19.5309,20.09908,19.8843,19.76605,19.67166,19.56589,0.877657
6115017031852683264,20.81181,20.333,20.28757,20.09094,19.80396,20.77947,20.29363,20.26162,20.08456,19.79332,2.185262
7275654639470178304,22.73067,22.71428,21.26558,20.38822,19.86602,22.75121,20.83962,19.89364,19.32861,19.00111,0.4877181
8338644622176352256,20.45736,20.46224,20.51925,20.3457,20.28394,20.46237,20.44007,20.50753,20.35899,20.18287,1.823739
7697932802302078976,20.48629,20.15604,19.97098,19.79123,19.34924,20.49068,20.14737,19.92999,19.7511,19.19964,0.8261628
7414316527317086208,21.75729,19.23444,18.86276,18.79691,18.81511,21.74612,19.23827,18.86544,18.78993,18.72541,3.21452
7635970651400630272,22.88373,22.5732,22.38511,22.35009,21.62326,23.07007,22.35013,22.15906,22.04652,21.79145,2.480373
5812103225688125440,22.17629,21.67343,21.56686,21.45458,21.50543,22.24315,21.60071,21.40562,21.24403,21.59109,0.7635353
6606862118631960576,21.53912,20.89125,20.84592,20.83264,20.62922,21.30157,20.83522,20.84988,20.83971,20.47088,2.500992
7256611923381907456,19.81334,19.54136,19.29696,19.40231,19.34344,19.81752,19.50173,19.30888,19.39759,19.34807,0.9067233
1191204892497176576,19.67805,19.40972,18.96749,18.5108,18.15303,19.10337,17.82591,17.11159,16.71836,16.56388,0.1603506
876037303028443136,20.27665,20.04684,19.88123,19.92448,19.94733,20.24557,20.04776,19.89105,19.90217,19.72944,1.003764
7254379914794299392,20.27221,20.06751,20.15324,19.81447,19.59463,20.28312,20.0183,20.00262,19.66643,19.32973,0.4375139
1705802454609717248,21.2262,20.75505,20.39672,20.29987,20.11589,21.21094,20.71243,20.40075,20.25647,20.094,0.9667758
4324671245863546880,24.37281,21.27874,19.75041,19.53821,19.25195,21.88251,21.31223,19.74207,19.55802,19.29544,3.65455
6646194948411158528,22.69989,21.89285,21.73835,21.83417,21.42419,22.17624,21.78954,21.71861,21.77621,21.10247,2.702477
8263010315387203584,20.51455,20.34827,20.12991,19.75547,19.48852,20.43984,20.34394,20.11713,19.73807,19.511,1.680137
465143202001741824,19.46981,19.36182,19.19282,18.98982,18.79316,19.4874,19.35704,19.19964,19.00192,18.80334,2.035676
8263099101471240192,20.39668,20.67973,20.34158,20.44648,20.38839,19.97907,20.6345,20.34196,20.4272,20.36385,1.272432
5815508416051474432,22.11917,20.83822,20.62507,20.76136,21.16608,22.2956,20.82619,20.64493,20.7686,21.1984,2.928657
5312130551556796416,21.26496,20.40896,20.4669,20.45429,20.30044,21.10701,20.40166,20.45636,20.42759,20.05576,2.327282
6962802073814102016,22.01649,21.63604,21.56435,21.49019,21.07792,22.01628,21.50891,21.52066,21.5061,19.08517,2.550518
7662968332152926208,25.25192,21.50443,21.22472,21.4188,21.35576,25.35857,21.46993,21.21334,21.42558,21.37454,2.945781
6140862152242294784,21.66671,21.14435,21.00904,20.87483,20.62571,21.37743,21.02935,20.97224,20.77686,20.26195,0.845736
5306568122735194112,21.28648,19.78073,19.47215,19.28416,19.29391,21.24766,19.78863,19.46705,19.28934,19.29668,3.006941
442565829784004608,19.41264,19.0654,18.84615,18.58547,18.60362,19.36592,19.00844,18.8566,18.63901,18.61134,1.551883
4741289393653477376,21.69437,21.4376,20.95534,20.5766,20.22013,21.39204,21.37836,20.96104,20.55845,19.98569,2.106818
7911869727621443584,20.41965,20.39408,20.09117,20.04961,20.06587,20.37714,20.39586,20.05628,20.00648,19.95372,1.120872
4269636284807049216,21.3844,20.70356,20.56538,20.62567,20.82229,21.37822,20.72798,20.57388,20.32842,20.82259,0.7700354
7517719272140500992,21.50412,20.03275,19.48739,19.37313,19.36537,21.22994,20.04273,19.50348,19.32733,19.3863,3.358968
2654872593793837056,20.41466,20.24258,20.44719,20.55461,21.29557,20.40036,20.22545,20.41949,20.54975,18.9242,2.163014
6412261203775254528,22.70513,21.88739,21.68505,21.7384,21.1615,22.91521,21.91838,21.65676,21.72417,18.92402,2.680757
5706186993290637312,21.79822,21.38605,21.27108,21.20269,20.77524,21.25093,21.33593,21.2872,21.14268,20.76949,2.757272
5441596940595425280,25.19225,21.27006,21.03684,21.17826,20.91433,25.20965,21.28682,21.00334,21.20403,20.946,3.07483
6139572699745939456,25.58905,22.10042,20.65228,19.84607,19.43469,25.8653,21.01222,19.6567,18.91722,18.29186,0.4439881
2425267915205928960,18.25584,18.2304,18.09101,17.93834,17.82496,18.27945,18.21517,18.08645,17.9275,17.8336,1.992988
565239719219193856,19.79923,19.76412,19.72041,19.37367,19.33258,19.78496,19.74309,19.6903,19.37938,19.3065,1.951485
5700705379446091776,25.55973,24.4506,22.38313,21.14971,20.45122,25.82917,21.157,20.85979,19.7128,19.16348,1.220307
4135553590008410112,21.97348,21.27929,21.01042,21.16087,20.83009,21.81883,21.22916,21.01567,21.1555,20.56627,2.907357
7064080843375570944,21.72102,20.96125,20.87427,20.82495,20.46643,21.5533,20.92805,20.82209,20.85605,20.35847,2.404578
5312112409614938112,19.94019,19.73555,19.53561,19.55005,19.47378,19.91921,19.71359,19.52038,19.56481,19.39415,0.9574293
8260787376780668928,22.93144,23.37281,22.94414,23.19882,21.87574,22.62332,23.42689,22.59181,22.63354,20.64896,0.4363294
5967293795883741184,21.58601,20.74227,20.66482,20.58386,20.29419,21.26678,20.67931,20.65446,20.51682,20.25893,2.354245
1387232975862654976,18.92363,18.86613,18.74025,18.79893,18.22781,18.96313,18.81667,18.69416,18.73571,18.16582,0.3038172
2395948875497105408,21.08333,19.56655,18.70654,18.21698,17.80537,19.52441,18.09174,17.37111,16.98901,16.68462,0.1731559
2981525415320905728,19.38822,18.13679,17.31795,16.90533,16.79199,19.29172,18.11013,17.30746,16.90644,16.73751,1.483233
7191383670304468992,22.14557,21.67704,20.97996,20.2408,19.98377,21.7768,21.57292,20.73102,19.84916,19.43246,0.5659407
4756048963454038016,21.67631,21.12908,21.20853,21.05983,20.71502,21.74372,21.11915,21.21462,21.02527,20.4634,2.255256
8261874520295141376,21.40496,20.71381,20.17667,19.73813,19.50704,21.45441,20.66322,20.18572,19.71179,19.3967,1.858759
4300987764897935360,19.25895,18.89665,18.98587,18.8083,18.86375,19.26825,18.88658,18.95822,18.75849,18.87692,0.558598
5670146651433136128,20.27438,19.66833,19.54954,19.53291,19.11014,20.27092,19.62585,19.53828,19.53763,19.1303,2.475618
8261891286421401600,23.50092,21.85088,21.41553,21.30581,21.68161,22.34922,21.80887,21.42452,21.328,20.18961,3.350608
618129802330662912,19.17017,18.68697,18.41151,18.15394,18.07828,19.10394,18.68266,18.40683,18.14875,18.04483,1.533062
6128293084985487360,21.55922,20.70572,20.41982,20.3915,20.13218,21.30341,20.65627,20.37645,20.21089,19.79246,0.9821578
7574155554458365952,21.33543,21.02118,20.26864,19.98014,20.084,21.26351,20.99108,20.25501,19.90185,20.01896,1.197757
7255572059806953472,20.60565,19.84726,19.90627,19.87783,19.62014,20.56121,19.83837,19.91532,19.87094,19.51561,2.293128
1473909127267772416,19.32487,18.55918,18.73349,18.60155,18.31764,19.3504,18.54979,18.73759,18.61966,18.35458,2.310088
5441669508362858496,19.74276,18.94958,19.0461,19.0005,18.79745,19.75386,18.93926,19.04077,18.99409,18.7972,2.417843
6763405086988890112,22.83853,22.05871,22.12739,22.19692,21.89332,21.35162,22.05871,21.99766,22.19967,20.50534,0.003627018
7566214057201168384,22.63149,21.59233,21.34761,21.50214,20.97451,22.16438,21.58628,21.35014,21.39021,19.96169,2.984577
4726704372481454080,20.51549,19.85523,19.54762,19.28048,18.97342,20.53704,19.83155,19.54672,19.28646,18.98909,2.548202
1447979618807080960,20.57157,20.21049,20.25486,20.05197,19.81748,20.60434,20.20888,20.23104,19.98014,19.83199,0.6781689
2807999385495955456,23.15546,22.13957,20.37726,19.97067,19.60826,23.43832,22.15186,20.36769,19.96711,19.60209,3.420531
1244216478236960768,20.49395,20.15071,19.74681,19.54029,18.92665,20.46102,19.97828,19.28584,18.95817,18.4182,0.3749673
5031708354696376320,21.24873,20.55858,20.33795,20.19303,19.77564,21.19052,20.50401,20.33112,20.0582,19.65412,0.8108517
4280898587477078016,21.71246,20.9305,20.92697,21.02339,20.8142,21.63173,20.91626,20.92591,21.03139,20.24781,2.246525
5054190613370171392,21.19949,20.41799,20.30149,20.17989,20.06901,21.00038,20.38395,20.24881,20.18778,19.94828,2.270074
6493188012838154240,23.04404,21.67128,21.29616,20.87506,20.50164,23.63507,21.66146,21.2313,20.80873,20.20344,1.576043
6517870949386874880,22.9488,21.44646,21.36401,21.53176,20.96751,20.83341,21.3864,21.31797,21.57962,21.00117,2.743748
8264129619985889280,21.04207,20.88309,20.57329,20.52172,20.32213,20.9171,20.80811,20.55145,20.46244,20.19578,1.197901
5027213001322328064,20.93049,20.34918,20.39359,20.46165,20.1386,20.90071,20.31567,20.3712,20.41628,20.14914,2.405321
4106313201569427456,22.31326,21.65696,21.58599,21.50568,20.87091,20.88283,21.63638,21.5353,21.22617,20.80718,2.306644
2647003663767201792,19.69303,19.92961,19.28897,19.48336,19.65307,19.6863,19.87645,19.28118,19.4956,19.65186,1.261806
7299472810358534144,21.13068,20.77795,20.95719,20.55827,21.32979,21.11523,20.75522,20.95456,20.53184,21.1727,1.809372
7700173606714273792,21.04787,20.72162,20.6648,20.78212,20.34361,20.96518,20.66646,20.67526,20.79199,20.38009,2.065814
5248947933386829824,26.26299,24.69437,22.1472,21.21046,20.51271,26.46955,21.94713,21.35571,19.93823,19.27245,1.157955
510090964044376064,18.34193,17.9277,18.1102,17.93974,18.01575,18.33128,17.90458,18.09408,17.86579,17.88461,0.5631062
5010447642686844928,20.30528,19.89342,19.78173,19.67673,19.43493,20.2375,19.87669,19.78811,19.65556,19.36379,2.17799
7311781568522678272,20.35086,19.58962,19.43325,19.39013,19.25869,20.33254,19.59225,19.44171,19.37097,19.28417,2.741722
8004292479552253952,19.92908,19.79092,19.58379,19.62967,19.54876,19.80398,19.76838,19.56629,19.59614,19.5723,1.217152
8149284803062722560,21.34486,21.35353,21.20769,21.09374,20.78936,21.21994,21.38257,21.18988,21.11572,20.60239,1.430905
1490761072578160640,19.20767,18.85064,18.8975,18.63608,18.44905,19.15232,18.82119,18.85836,18.56314,18.3914,0.4439511
6519138136957317120,21.41548,21.09231,20.79879,20.98482,20.62823,21.39385,21.05478,20.76861,20.76051,20.39732,2.034847
6722907874681090048,22.26278,21.7013,21.62069,21.7219,21.54152,21.67564,21.68684,21.58856,21.6527,20.21807,2.282583
5779359768859308032,19.12639,18.60864,18.48442,18.41137,18.27534,19.12236,18.59344,18.46078,18.4056,18.23956,2.246184
5595821594372665344,20.37203,19.64437,19.49857,19.49734,19.47209,20.39382,19.57994,19.50934,19.46377,19.44966,2.719704
7846638451054800896,20.15477,20.08307,20.06018,19.76207,19.75293,20.10558,20.00311,20.05351,19.73514,19.75733,1.727608
790517285952448512,20.04924,19.7235,19.75563,19.54625,19.33683,20.02777,19.66258,19.42198,19.18944,18.90798,0.4936825
5831097839887511552,19.48156,18.84158,18.78604,18.78187,18.51783,19.45807,18.79998,18.78184,18.75772,18.51049,2.560134
804032758144854016,19.63818,19.31744,18.86728,18.67111,18.58587,19.63272,19.28953,18.87808,18.67975,18.55028,1.421877
5640989252281626624,21.9939,21.49625,21.36616,21.5525,20.95988,21.75249,21.47339,21.35346,21.56888,21.02967,2.537945
4736928456146350080,24.10571,22.23386,21.87303,21.6412,21.3854,22.77571,22.25378,21.79577,21.63689,20.06541,2.75087
8211280492675919872,21.59245,21.10932,21.04779,20.74705,21.20497,21.60488,21.07726,20.99124,20.59274,20.14941,1.834232
7518914716426235904,20.93252,20.54795,19.99372,19.55767,19.53745,20.88141,20.47981,19.99112,19.56661,19.5536,1.885432
641917191423289344,21.17293,20.40526,20.34922,20.20928,19.70434,20.76018,20.40437,20.34887,20.22561,19.6972,2.537687
792759740370282496,20.31709,19.59668,19.21369,19.16343,18.90237,20.28295,19.58734,19.21562,19.17435,18.89436,2.333461
2349916165473593344,18.8294,18.5406,18.47321,18.49638,18.38658,18.83926,18.53584,18.46131,18.47661,18.33869,0.7529553
1640546992344033280,19.3388,19.12663,24.80171,24.36207,18.88866,19.3124,19.17964,24.80202,24.36181,18.84131,0.9216406
815314572700313600,19.63844,19.57995,19.27963,19.00467,18.9473,19.58137,19.41849,18.98378,18.58228,18.56899,0.2247505
1034866981548877824,20.71665,20.3537,20.37567,20.09637,20.09588,20.74827,20.3444,20.34256,20.0408,20.08931,0.4634719
5986411829491593216,23.93219,22.64445,21.62197,20.64862,20.07868,20.70592,20.75338,20.27817,19.23902,18.67811,0.63445
4555607720912941056,23.19129,21.84642,21.88276,22.6679,21.49356,21.68848,21.80676,21.90673,22.66673,21.43933,2.252568
5518049283146444800,21.91319,21.43393,21.31381,21.21884,20.69715,21.98838,21.39095,21.33969,21.26254,20.644,2.231922
8327313605163415552,21.17511,21.08311,20.87792,20.72965,20.51672,21.09147,21.02307,20.89297,20.71207,19.99042,1.394686
8147061314750705664,20.50854,20.30914,20.20805,19.92032,19.88924,20.36378,20.19839,20.21422,19.9177,19.84037,1.773188
7215932191170818048,21.99552,21.12843,21.14184,21.12136,20.59385,21.90886,21.13202,21.06138,20.99574,20.62261,2.364829
5130794138954559488,18.44365,18.25495,18.17575,17.8593,17.86362,18.45133,18.24336,18.16636,17.87399,17.83761,1.786263
7688886020813287424,21.05394,20.66682,20.43062,20.47225,20.48734,21.04875,20.64334,20.42982,20.44108,19.8009,2.569853
6092326409417191424,20.60219,20.14606,20.00889,19.99355,19.79629,20.47661,20.15842,20.01085,19.87081,19.7814,0.8021904
8333953830778238976,24.84705,24.68253,22.6464,21.36551,20.39362,21.58656,22.02388,21.71614,21.08523,20.13049,1.778915
4949557243345039360,20.13164,19.76025,19.64597,19.58787,19.28791,20.07072,19.72726,19.6368,19.58257,19.21094,2.198438
6743175176676634624,20.57484,20.38775,20.37904,20.09072,20.05292,20.55892,20.38824,20.36176,20.10415,19.91202,1.825551
1256576912994625536,20.47518,20.16012,20.06008,20.0107,19.66251,20.45561,20.13888,20.06635,19.97407,19.68451,2.174995
1321870308981893120,20.40247,20.04994,20.00578,20.17514,20.22854,20.41956,20.01092,20.01609,20.187,20.21206,2.301292
7112423069402722304,21.09744,20.6507,20.5701,20.44123,20.33879,21.05112,20.65607,20.58576,20.45551,20.29989,1.615408
1560664174051223552,22.2531,20.24988,18.96258,18.43022,18.19333,21.34894,18.88851,17.67211,17.18738,16.79266,0.1996601
7976106498403790848,22.67852,20.28434,20.15973,20.10224,19.75075,22.74457,20.25208,20.13178,20.09908,19.7764,2.806489
654257286759344128,19.87621,19.32936,18.52543,17.97624,17.83247,19.574,18.64115,17.74994,17.29232,17.06288,0.1761387
7323052115432763392,22.85487,20.91566,20.82877,20.96381,20.20074,22.87547,20.90811,20.83338,20.82076,20.21509,2.868659
6168922238755729408,17.95737,18.12904,17.8085,17.70994,17.88318,17.93295,18.07516,17.80305,17.70795,17.88573,1.201811
4848252910775758848,22.40869,21.92023,21.53404,20.58479,20.06602,22.29521,21.76265,21.05746,19.93406,18.48265,0.839112
8263220872736339968,19.80342,19.86123,19.89882,19.82254,19.56146,19.82031,19.84795,19.88739,19.82707,19.39601,1.996635
4716509154251567104,20.0832,19.0328,17.97041,17.56339,17.60808,18.85846,17.30259,16.49417,15.99621,15.95009,0.1447882
4909022642810056704,20.34081,19.95105,19.72625,19.76197,19.60215,20.36904,19.87006,19.73519,19.74349,19.49152,2.272366
6792798881140371456,20.02167,19.18461,19.21869,19.14437,18.87271,20.01588,19.14038,19.19705,19.14882,18.90443,2.516709
4447507587218993152,20.77936,20.24593,20.20763,20.12065,19.9942,20.72854,20.25122,20.16982,20.13888,20.03707,2.357049
4735772869358448640,23.92456,20.68437,20.05203,19.87114,19.74916,22.03289,20.64938,20.02711,19.86843,19.71018,3.378735
813067170698258432,19.00666,18.87676,18.52766,18.51646,18.61908,19.00436,18.86728,18.53586,18.52554,18.63385,1.226459
5393170603723911168,24.97844,22.15778,22.08019,21.37252,20.45589,25.37276,22.14288,22.10653,21.36513,20.13271,1.53389
6800503709408882688,20.02252,19.30469,19.02985,18.91496,18.67382,19.96813,19.22829,19.00377,18.90812,18.64941,2.215668
6523618647025053696,20.1461,19.29778,19.43099,19.32949,18.92762,20.16436,19.26107,19.41253,19.32537,18.94524,2.442281
5825605231060905984,21.87481,20.43763,20.09983,20.04594,20.02087,21.91472,20.41698,20.08282,20.04424,20.00152,2.850034
7666291606635081728,21.49793,21.18515,21.0912,20.90648,21.22014,21.21907,21.20045,21.02275,20.91069,21.05231,0.7347173
8199074812737024000,21.1411,21.04254,21.13966,20.91659,20.92033,21.09731,21.00835,21.05468,20.84426,20.68805,1.738975
4794351550519242752,22.38186,21.4855,21.37123,21.15229,20.6314,22.39258,21.47739,21.27305,21.11255,20.3198,2.218546
4905575678722371584,21.32203,20.62061,20.82379,20.7347,20.57965,21.25978,20.58726,20.83891,20.7389,20.54835,2.375241
4556642357110042624,21.88609,20.09704,19.97224,20.10164,19.98193,21.98602,20.08887,19.96278,20.11487,19.92863,3.087272
5690306479388291072,20.3223,19.76757,19.38676,19.27655,19.21835,20.25519,19.74137,19.37305,19.26038,19.16348,1.207075
8263027633567758336,21.32055,21.1169,21.29222,21.45924,22.82686,21.18961,21.11651,21.31741,21.49547,22.8282,1.641436
5336806335173029888,24.51978,21.02321,20.58807,20.50664,20.42995,19.83792,21.01724,20.52653,20.38221,20.34987,3.308275
2049168137621891072,24.27661,20.3673,19.04163,18.69681,18.14935,24.94753,20.37525,19.03844,18.67571,18.13499,2.50088
917619184144246784,25.66116,21.18741,19.96258,19.84118,19.60842,25.76529,21.16892,19.96908,19.80643,19.48548,3.643295
