specObjID,fa,fb,fc,fd,fe,ff,fg,z
1037020099707430912,0.9951124,-0.2306538,0.9848108,0.0441335554945848,1.004076,1.002502,0.1009197,0.569328
4343757663193722880,1.005756,-0.3501873,0.9959664,0.0177400635924903,0.9746805,1.001244,-0.004747391,1.23121
1184613319382689792,1.004081,-0.09930611,1.004339,0.0128057983527848,0.9950397,1.006682,-0.0007228851,0.9215975
2231642524659771392,1.003606,0.1384087,0.9885715,0.0234578295263902,0.9948893,1.009804,0.019907,1.915997
7633874977053929472,1.001763,-2.573536,0.9016658,0.772069025533676,1.124148,0.9839782,0.1259308,1.426737
7701331946576211968,0.9994642,-1.346018,0.9866023,0.146802379092168,1.001694,1.001099,0.1509094,3.022928
6004622765721317376,1.003011,-0.08710098,0.9866753,0.0191151203302264,0.9995211,1.001481,-0.004878998,1.835144
1435594999256344576,0.9888436,-0.04056358,0.9884111,0.0153494633933605,0.9932062,1.028827,0.1765022,0.3668479
7290339991833210880,0.9978581,-0.4078865,0.9820127,0.0102699811871108,0.9791078,0.9963495,0.05256844,0.2100726
4601698695976251392,0.9987413,-0.3689766,1.000527,0.0263580239781427,0.9806702,1.015239,0.01848221,0.9652619
567552547951241216,1.003637,0.6169281,0.9894419,0.0584498875202074,0.8820874,1.037013,0.01156998,4.070706
4902175438694707200,1.003489,-0.468832,0.9969074,0.020823658665028,0.9951978,1.016109,0.02606583,2.250539
6176942901437329408,1.004622,-0.3676567,0.9845136,0.118825518319467,0.9679306,1.005286,-0.01928329,1.390617
5634013675016351744,1.001163,-2.467596,0.9877845,0.0173627360286625,0.9791993,1.004347,0.01646423,3.071532
7695708489909989376,0.9995815,-0.1473808,0.9965768,0.0221571672446319,0.9828351,1.002574,0.01077461,1.198799
4267269585961152512,0.9908096,-0.5126171,0.980795,0.0254760320229444,0.9999115,1.005449,0.1788139,0.5658309
646395778671077376,0.9911714,-0.2046986,0.9750045,0.025361581600203,1.000746,1.008266,0.1568336,0.6131714
6646322491759980544,1.009238,-0.6076469,0.9968488,0.0381024540499459,0.9995899,1.032726,-0.006368637,2.307096
506804248793606144,1.002123,-0.7472897,0.9750271,0.0528408801870391,0.9737074,1.020447,-0.004947662,1.743619
8263203281238161408,0.99406,-0.7554989,0.9831173,0.0975353495927832,0.9930081,0.9943016,0.04037476,0.5995182
8361152174382315520,1.04313,-0.3100815,1.005267,0.10991901448975,1.002386,1.020901,-0.03050613,2.209919
5204109025226715136,0.9985721,-0.6126251,1.003133,0.0228167063609969,0.9995503,1.00733,0.04047394,2.554899
779279177990825984,0.9973835,-0.1428204,0.9931476,0.0208106546983298,0.9907829,1.001292,0.02442169,1.09037
6111507391038812160,0.9998021,-0.3664703,0.9930177,0.0411265097260758,1.002313,1.015824,0.04193497,0.7047556
4426121805644361728,0.9417215,1.200186,0.8875111,0.13244646511308,1.038228,1.090812,1.671091,0.5857943
543863562985039872,1.006138,0.2416553,1.01629,0.0248520205703503,1.023337,0.9878107,-0.02552795,1.113734
4316854275361402880,1.003807,-1.394999,0.9850112,0.0373481930504179,0.976083,1.012401,-0.004379272,3.046384
4364129139285487616,1.003807,-0.655756,0.9951656,0.0605676767953141,0.9984611,1.018408,0.05669212,2.306741
4418126431663091712,1.006359,-0.3608131,0.9923196,0.0290078481760398,1.00379,1.00329,-0.01570511,2.236621
6725107447742787584,1.031241,-0.6501331,0.9997165,0.0454909269858283,1.008813,1.014061,-0.001726151,2.498158
8263054570344345600,1.002456,-0.3017807,0.9859979,0.0464905847284857,1.002682,1.00878,0.02508354,1.916256
8199058320062607360,0.9984668,0.01368713,0.9852087,0.0853328466993544,1.008939,1.015129,0.05101013,2.109215
3135799541954013184,0.9999769,-0.2084332,1.004367,0.0137429313765565,0.9949705,1.004576,0.02005386,0.869575
1807229380796114944,0.9866426,-0.2206135,0.9662943,0.0202396799080161,0.976225,1.027276,0.2775459,0.2443142
2236141452017035264,1.000595,-1.916157,0.9997616,0.0292905371601689,0.9939733,0.9973888,-0.01038933,3.097602
2246238816044083200,1.004869,-0.1553173,0.9867217,0.0107382573694858,0.9953097,1.0012,-0.00812912,1.639051
5216525260132380672,0.9985775,-0.3303776,0.9937029,0.0354434857332542,0.9965424,1.014465,0.005430222,2.149695
7569453768849944576,1.005236,-0.381237,1.002705,0.0449413808365168,0.9974372,1.004793,-0.02014923,2.566986
4471084409047150592,1.003543,-0.45047,1.000839,0.0378650935513113,0.9982185,1.006474,0.05729675,2.580348
6442548351577288704,1.002284,-5.308865,0.9896927,0.02367514048797,0.9797661,0.9946119,0.01898384,3.227228
4597209939655192576,0.9997955,-0.9308052,1.003626,0.0806373536290791,0.9997008,1.003546,0.0006656647,2.448897
5603837034273370112,0.9943277,-0.9532127,0.9918196,0.0543782735110901,0.9920614,1.00499,0.1004658,2.815448
4363076358898380800,0.9400203,0.462492,0.9060675,0.0813386544568743,1.00995,1.088254,1.396027,0.772489
5496738548944662528,1.022612,-0.6738987,1.000388,0.0608557140289575,0.9990634,1.015624,-0.03307152,0.8050278
4267236050856505344,1.003738,-0.588686,0.9896127,0.114964791083424,0.9899076,1.027642,0.01549721,1.082302
6943604599484510208,0.9945425,-0.4310493,0.9824474,0.09327031502217,0.9944448,1.02692,0.2404308,0.7860994
7080840699268755456,1.001255,-0.5049362,0.9953303,0.0102682567883166,0.9888813,1.011361,0.01196289,2.228709
5951727464090365952,1.001201,0.05864906,0.9925593,0.0102487135344801,0.9882267,1.000063,0.02267647,1.47018
6515691167719026688,1.013843,-0.6813393,1.002817,0.102172074995465,0.9930747,1.026622,-0.0007781982,2.711349
8261873695191658496,1.020956,0.08144188,0.990118,0.0701871534204432,1.007679,0.9863585,-0.01500511,1.886448
7587511597481521152,0.9966843,-0.04730034,0.990291,0.0561890904256054,0.9950293,1.013922,0.05081367,0.8484965
5045218599913582592,1.003221,-0.3810768,0.9919126,0.0519701953365658,0.9970985,1.00976,0.006811142,2.162589
4132253960680173568,0.9934044,-0.5944519,0.9867646,0.159048515265537,1.003137,1.01624,0.08898544,1.750649
8263237365947627520,1.005218,-0.461195,0.9992793,0.026353515582441,0.9839538,1.004357,-0.01521873,0.9224176
5755764799670251520,0.9843708,-0.9525108,0.9931092,0.115894729686485,1.006238,1.01713,0.005105972,2.676954
5962857265459032064,0.9953301,-0.7084885,0.9996848,0.0959797378170748,0.9961793,1.022077,0.09103584,2.287519
532553711956813824,0.9926379,-0.2631321,0.9936037,0.062077462431412,1.00587,1.024994,0.1803989,0.8032365
8262107066534653952,1.00381,-0.1628532,1.00019,0.0407976733315351,0.9824772,0.9956771,-0.002483368,1.227372
2218132824450426880,1.006216,-0.02077484,0.9933167,0.0270462546914926,0.9924445,0.9939215,-0.0151825,1.44525
6757783284673605632,1.015164,-0.7917767,1.00161,0.12695890014899,1.004579,1.003892,0.01946068,2.348014
7670861176372916224,0.9975772,-3.68387,0.9941671,0.0962421436624877,0.9885305,1.020125,0.1620827,3.317514
778096378323691520,1.001527,-0.2101669,1.003926,0.0162191955175623,0.9954309,1.000127,0.01755142,0.9028012
6618157951138590720,1.004758,-0.2148724,0.9978808,0.0954548863217724,1.003219,1.027722,0.01979256,1.636188
7288168456804560896,1.028398,-0.9834938,0.9970878,0.120768570216301,1.001391,1.012723,0.05873489,2.166989
4714209525916954624,1.000986,-0.3620644,0.9993313,0.0388473113524118,0.998813,1.01919,0.04830933,2.227735
8236144297931108352,0.9884611,-0.04561043,0.982893,0.0396764017680856,1.003075,1.020379,0.3182812,0.9786653
968365768011966464,0.9977395,-0.3815384,0.9897912,0.0147811974878579,0.9819414,1.017608,0.08394623,0.3371623
5297481752955777024,1.000825,-0.7036018,0.9742876,0.198279396169405,1.005781,0.9954222,0.1245556,2.118331
7570707211904282624,1.005721,-0.5914993,0.995717,0.0269281694226408,0.996613,1.01071,0.00686264,2.220506
8264310487987712000,0.9983479,-0.4129658,1.003055,0.019893952243612,1.00211,1.016396,0.05796814,0.7853991
6738718852307939328,0.9815517,-0.929285,0.9980948,0.129913250920806,1.015519,1.010714,-0.03277969,2.369732
4261722000596856832,1.001382,-0.1368465,1.003494,0.0335807753536568,0.9902745,0.9804767,0.01182938,1.020905
4536280505737998336,0.9875553,-0.684269,0.98657,0.14916726346526,1.00165,0.9813409,0.2415161,2.207095
2069449441798023168,1.001353,-0.3944473,0.9871432,0.0172856547110921,0.9840943,1.014962,0.01116943,2.047197
777999071544633344,1.00192,-0.678236,0.9965987,0.0212861160775093,0.9962851,1.007531,0.03281021,2.562114
721740634578249728,1.001283,-0.4234123,1.006835,0.01740628384094,0.9927682,1.012108,0.006456375,0.8105479
7048208568696893440,1.001981,-0.3624191,0.9900306,0.059143871516311,0.9995134,1.012851,0.1393414,2.126068
1487480124445059072,0.9976064,-0.2639065,0.9834417,0.0207398536814521,1.005073,1.009437,0.06308365,0.5563978
1514472585990006784,1.002498,-0.2148647,0.9906217,0.0197586659328642,0.9970358,1.005684,-0.01065063,1.590215
7684371155620917248,0.9504209,1.018164,0.911083,0.0517324637683531,0.9835118,1.103629,1.072386,0.4674674
7928738711989841920,0.9948295,-0.4793015,0.9869824,0.0267268557428692,0.9953996,1.011269,0.1041031,0.7036573
646336679904307200,1.004494,0.06337929,0.9838178,0.0453796760913804,1.002961,1.002063,0.03398705,1.942529
6454795271355953152,0.9944116,-0.3890285,0.9933766,0.0299606140995754,0.999666,1.011094,0.06078148,0.868987
4123047744821194752,1.071506,-0.9363651,1.011926,0.145820026419705,0.9972792,1.007173,0.01593971,2.740134
7532504680397205504,0.9941099,-0.605442,0.993221,0.125907159951303,0.998242,1.015427,0.08282089,1.827593
6118164109378383872,0.9934155,-1.626156,0.9964634,0.145496578825753,0.9975413,0.9932328,0.3393936,1.128888
7259852184132186112,0.9976686,-0.4798279,0.9913737,0.0622898405273952,0.9929576,1.008434,0.04958153,2.685874
8262044668360585216,0.9744815,-0.1071491,0.9403561,0.0273267342030738,0.9781377,1.044334,0.5328312,0.4559348
2227116935420602368,1.002846,-0.2198009,0.9926551,0.0108061947965629,0.9806191,0.9984611,0.002906799,1.199817
7839701087539621888,1.002441,-0.805769,0.9831325,0.027459220373203,0.9884883,1.003515,0.01134109,0.680276
2264343101038422016,1.00208,-0.2145863,0.9897485,0.0192429310476489,0.9987758,1.000091,-0.002941132,1.675925
6716083482999320576,1.007441,-2.01988,0.9941725,0.0340572854953298,0.9833238,0.9959687,0.0130825,3.14917
6786038809345323008,0.9975195,-0.2319908,0.995893,0.0602821932980315,0.997412,1.02353,0.1099815,0.8223084
3329333384181817344,1.006457,0.1959686,0.9931304,0.0833881610748683,0.9867703,1.009098,0.04182434,1.169528
6795041884978475008,1.001977,-3.475399,0.9922546,0.0309471721243642,0.9824712,1.004473,0.008113861,3.306185
4122146152534175744,0.9986983,0.0785141,1.006548,0.17065499283652,0.986636,1.026973,0.08523369,4.194529
1463829083082221568,1.002076,-0.703804,0.9985994,0.0154999402430429,0.979637,1.00308,-0.01027489,1.320943
3745955934548107264,1.003465,0.08234978,0.9931042,0.0180435552332643,0.9921024,1.001613,-0.0001106262,1.322284
6940124645048381440,1.006573,-0.928978,0.9848223,0.0772466201361034,0.991465,1.033405,0.08661461,0.8039696
7509783821912043520,0.9887596,-2.181578,0.9824046,0.139659506421633,1.000354,1.023127,0.1585331,0.8456126
5018347089311756288,1.002811,-2.465246,1.006815,0.119107196610038,0.9827684,0.9442546,0.04317665,3.321538
1847734564026345472,1.00262,0.6137362,0.9875867,0.0304040042142661,0.9785542,0.9932386,-0.006174088,0.7315295
4518246865959579648,1.000642,-0.6074791,1.003379,0.0557085680838724,1.006578,1.026487,0.03218651,2.385731
5070104944972591104,1.00422,-0.8884029,0.9916846,0.0655425434824698,1.007545,1.036001,0.1329041,0.8337528
2614474886147500032,1.005569,-0.8226128,1.008078,0.0251466224019622,0.991804,1.013064,-0.004388809,2.794182
7914199867756048384,0.9835024,-1.295034,0.9354886,0.212370535122093,0.9806636,1.057209,0.3285255,0.6351433
6985193627325231104,1.013472,-0.1243801,0.9856018,0.104429574207394,1.009208,0.9715239,-0.04011154,1.721001
3333830107549689856,0.9999335,-0.4552536,0.9917926,0.0569936713250088,0.9921893,1.00602,0.03347969,0.7161666
4950624870679113728,1.00144,-1.353662,0.9935228,0.043907218502931,0.9905146,0.9988692,0.0392189,3.222963
5022835296279654400,1.003594,-3.835665,1.007433,0.272540623840385,1.004347,1.032503,0.1919441,3.199697
7595480857642201088,1.002999,-0.5696831,1.000428,0.0163235086725837,1.001407,1.008279,0.0008010864,2.297711
645277025069721600,1.00294,-0.2085438,0.9874254,0.0082630013704639,0.997196,1.001679,-0.003423691,1.563504
440379725588752384,0.96561,0.1087589,0.9568742,0.0146753120390831,1.004435,1.055419,0.7555656,0.2879054
5300771216851398656,0.9299404,-1.73472,0.9047033,0.0310159171856386,1.004279,1.07728,1.217819,0.2240039
1088846958967154688,1.002812,-3.375011,0.9871635,0.0193498891515123,0.9361728,1.004561,-0.004516602,3.991453
993109178539075584,0.9521589,0.2636642,0.925611,0.0105155903004467,1.008007,1.068116,0.9412651,0.1752724
507847135572551680,0.9974152,-0.3487511,1.004122,0.0144794216460532,0.9984026,0.9943872,0.01706314,1.096485
7540317260318699520,1.002137,-0.7179241,0.9977239,0.0431434462001965,0.9931681,1.009688,0.03504562,2.342938
5805316490702548992,1.000001,-1.10251,0.976643,0.0261667348539242,0.9437149,1.010834,0.03814125,1.237004
1431125209242429440,1.00236,-0.01662636,0.9897802,0.0231967162564104,1.000289,1.003874,-0.01785278,1.708827
4117511429937623040,0.9986035,-0.7868595,0.9795886,0.0542307296156223,0.9932941,1.013444,0.05318832,0.5265662
4106282952097984512,1.005123,-0.6428261,0.9938875,0.110823747313397,1.002567,1.023399,-0.0172348,2.681561
7498729881443430400,1.007581,-0.602684,0.9996865,0.0590172557044258,1.000677,1.006473,0.04957771,2.472255
7531228147061813248,1.003794,-0.5864754,1.003813,0.0205822533368658,0.9962229,1.012392,-0.002565384,2.427432
7274501526700879872,1.0087,-0.5813637,0.9996848,0.031762417094534,0.9937319,1.000252,-0.02371979,2.710245
1814997981661784064,1.002765,-0.2296143,1.003999,0.00611092787114997,0.989602,1.000166,0.002857208,1.002046
1136059163764353024,1.000746,-0.438324,0.9983108,0.0170610073987175,0.9867013,1.010952,0.01865196,2.186572
6602504204328824832,1.016641,-3.067535,0.9918215,0.119589275428616,1.000854,1.000661,0.06611443,3.126395
563088800218114048,1.006484,-0.1873245,0.9910833,0.056919424679414,1.000129,0.991758,0.005716324,1.545125
6085506139746398208,0.9972537,-0.6804447,0.9943832,0.0504791693612609,0.9933099,1.028636,0.04273605,2.514451
6891852511276888064,1.037289,-2.36327,0.9922981,0.135109334199408,1.006991,1.015349,-0.0157795,2.223187
7290245983589036032,1.019701,-1.395767,1.0063,0.107855039208122,0.997529,1.014297,0.1082268,2.988103
6026075341587148800,1.002456,-0.1116486,0.9888411,0.0203800198377146,0.9996718,1.001154,-0.003908157,1.942912
6055324545580724224,1.001815,-0.3836613,0.9952692,0.0516856071269203,1.006232,1.017021,0.01625061,2.307938
7172046557796823040,1.002708,-0.7272453,0.9877388,0.0551732236455909,0.9235393,0.9920636,0.1145763,0.3998307
2509688131096176640,1.002094,-0.4360504,0.9841312,0.0232111996593459,0.9912016,1.003849,-0.01955414,1.889441
1474936900308461568,1.003215,-2.360901,0.9949701,0.020777681605383,0.9772397,0.9995301,-0.001411438,3.264574
1193457518890739712,1.005271,-0.1967354,0.9903286,0.016195257010763,1.000804,1.000343,-0.003965378,1.842385
4252588356984827904,1.001989,-0.2571125,0.9922974,0.0655251449213058,1.002534,0.9907042,0.01964951,2.162915
5449471093302292480,0.9680234,-0.2316551,0.9161121,0.087871459885922,0.9747944,1.049814,0.7396393,1.283749
934621480841406464,1.002584,-0.4418316,0.990086,0.0142479067959347,0.9817188,1.001306,0.01078033,1.433738
4773964130602905600,1.010529,-0.3803082,0.9926157,0.0812879359455635,1.004431,0.9969926,-0.003704071,2.205457
8033380058088009728,0.9817805,-0.5160961,0.9941186,0.0813012736800068,0.9951014,1.022313,0.07864571,0.7193161
1586508464841058304,1.003753,-0.3783951,0.9925244,0.0106194197202978,0.9890049,0.9979575,-0.00327301,1.616534
5836816681368481792,1.055163,-0.7568474,1.006592,0.207205978767187,1.01738,1.027425,-0.03686333,2.480758
1580812994625955840,1.003,-0.1272373,0.9918909,0.0116640779037358,1.004591,0.9995264,0.002370834,1.779101
7472671180987232256,1.000343,-0.5133533,0.9905245,0.0366215336483735,0.9905887,1.00456,0.0510025,2.174668
7593082823000125440,1.003055,-0.3595943,0.9996773,0.010516874219016,0.9983425,1.009003,0.00617981,2.178231
681205217244506112,1.012417,-1.987228,1.001614,0.0472086670975273,0.9381454,0.9991121,-0.01987839,4.069245
1100133716912531456,1.002021,-0.2302418,0.9907018,0.0260464151760753,1.000371,1.006685,-0.008968353,1.919401
8514129151769901056,0.98087,-1.424093,0.9478734,0.0519134861418159,0.9612376,1.032295,0.4240894,0.3841546
7587551729655934976,0.9913308,-0.9389782,0.9973221,0.106120492108182,0.9939996,1.013152,0.1559753,2.813919
5107323143627403264,0.9827483,-1.932989,0.9641958,0.662364736391724,1.028429,1.010317,0.4883251,0.5749958
5277269441842442240,1.011331,-0.4913101,0.963138,0.0743345173949237,0.946593,1.047473,0.01251602,1.30207
6934456663160844288,1.053867,-1.610853,0.9870223,0.219287790843884,1.015887,1.012352,-0.1043701,2.917826
8462285528967608320,1.00345,-0.3657494,1.001351,0.032725590124251,0.999448,1.002572,0.001209259,2.410293
7746392679479177216,1.002482,-3.388182,0.9960493,0.017922407370829,0.9728571,1.003746,0.001031876,3.419919
5696017342766182400,1.002176,-0.6619663,0.9950411,0.0511889596438513,0.9898449,1.019395,0.07395935,2.200569
7542542121963286528,0.9821644,-0.4522686,0.9881162,0.128819827372195,1.001188,1.035157,0.1337032,2.514467
2186640612894205952,0.997542,-0.05698967,0.9991633,0.0127820439938374,1.001567,1.026617,0.06352615,0.3484051
7636066578706657280,0.998458,-0.008016586,0.9981304,0.0663484820715729,0.9945795,0.9995342,0.05343056,1.216204
4532957226927321088,1.016778,-0.5447388,0.9975762,0.133764034613496,1.007781,1.007759,0.07564735,2.147024
5960547191529074688,1.00867,-0.4178162,0.9907995,0.0876142891652796,1.002178,1.007105,0.04447365,2.579255
4702930185799528448,1.012719,-0.9212379,0.9955955,0.151684851863277,1.001294,1.010702,0.0418129,2.140911
6072059111464955904,1.005238,-0.7560196,1.000031,0.0294650346528073,0.9937186,1.011355,-0.01315117,2.603021
4235716905795252224,1.002955,-2.545835,1.002764,0.0403785406031271,0.9901106,1.007504,0.0194397,3.288108
4745907892665380864,0.9737237,-0.4987221,0.9517832,0.0971376024726167,0.9799682,1.04074,0.5228043,0.768742
4985621230775889920,1.026815,-0.5761604,1.002176,0.0775022022465996,1.005961,1.013123,-0.0506649,2.308409
8339560239930734592,1.014655,-0.08785629,0.9980888,0.118680006159753,1.004245,1.020889,-0.02648544,1.417573
2018906273638017024,0.9686506,0.273859,0.9572179,0.0150734068039703,0.9976738,1.054163,0.6843758,0.3497707
4728980911625531392,1.00403,-0.5750294,0.9968545,0.00995026375538572,0.9854626,1.010704,0.006347656,2.249897
3345165248469428224,1.000575,-0.07328033,1.002562,0.0147209854480033,1.003667,1.005358,0.04079628,0.8690625
4762768903678652416,1.013327,-3.166323,0.9841566,0.0594887383131563,0.9710151,1.014539,-0.02440453,3.176193
6803883058312966144,1.030779,-1.95809,1.005898,0.0904419876017071,0.9920235,1.02994,-0.04070854,3.120972
8210300552400793600,0.9921247,0.2669086,0.9263249,1.12791420613199,1.08172,1.211005,1.305342,1.919762
5793947538894286848,1.007939,-0.7758884,0.9406534,0.685338453773941,1.029475,0.9939025,0.1251507,1.913399
4325822434420387840,1.003124,-0.9179821,0.9752253,0.0414647266544607,0.9657947,1.031178,0.004066467,4.091764
2674139610472278016,0.9969869,-0.3399143,0.9787022,0.0143801741226088,1.000172,1.007369,0.09757996,0.5528917
4528405249241313280,1.003438,-1.270716,0.9967654,0.0293652299526987,0.943128,0.9925332,0.01340866,4.027861
1856621093842872320,0.9672543,-0.1511459,0.9443892,0.00956393026613898,1.000776,1.047949,0.6273384,0.112847
6119364500342370304,1.002274,-4.686436,0.9889044,0.0295814111848391,0.9474,1.002979,-0.006681442,3.946317
8262116961183002624,0.9997494,-0.6655025,0.9914685,0.0123411964204666,0.9730636,1.008342,0.005157471,1.005986
5222026672199102464,1.00426,-0.1607323,0.9924208,0.0219867679559325,0.9909073,1.007791,0.004680634,1.977165
4106293953790930944,1.007035,-1.924925,0.9995679,0.0342001247695655,0.9908587,0.9938325,-0.01029396,3.146499
6594642696945201152,1.012974,-0.5876598,0.9981647,0.0570718813564173,0.998653,1.004368,-0.01665688,2.547632
8353306884711315456,1.001433,-0.02565575,0.9841517,0.0482410745118968,1.008101,0.9927028,-0.005382538,1.243131
2224916536567556096,1.002602,-0.2816162,0.991429,0.0216834859910501,0.992924,1.001448,-0.003923416,1.591739
4436229340774723584,1.002121,-0.8100224,0.9980325,0.0722457763762984,1.001809,1.013634,0.004741669,2.305609
8040124462429564928,1.007379,-0.9178295,0.9998949,0.0786859149547865,1.004659,1.011132,-0.0003433228,2.332304
4269422979551260672,1.003034,-0.5146847,0.9900084,0.0574386970607,1.001508,1.015355,0.08974648,0.6997049
895148190196590592,0.9999056,-0.2560596,1.000885,0.0126024376045532,1.002591,1.003859,0.03635406,0.7694104
7640592171502596096,1.000552,-0.2212677,0.982493,0.01306052007575,1.001015,0.9982109,0.02583694,1.79644
5057798661112262656,0.9921511,-0.4952374,0.9884852,0.0400721291159249,0.9900611,1.008417,0.23629,0.8541613
8338678707036813312,1.005867,-0.1720333,0.9862099,0.0532921635528383,0.9912223,1.007776,-0.01773643,2.052082
7660866066390380544,1.073635,-0.7729645,1.011152,0.238171586864575,1.000544,1.027445,0.004953384,2.536632
5439484778758467584,1.000814,-0.7505074,1.006746,0.0312462501382591,1.000218,1.01667,0.0009708405,0.7103935
4334961025482420224,1.004739,-0.3246841,0.999665,0.0531787566397742,1.000957,1.005711,-0.04151917,2.263751
6736482999120621568,0.9952207,-5.0497,1.0008,0.0461356466212763,0.9874045,1.003487,0.06210136,3.178038
1943458872735852544,0.9992176,0.2309799,0.9745236,0.00703441240795597,1.007833,0.9896829,0.05520058,0.1918546
8011985762797678592,1.010874,-2.139244,1.01274,0.0712827506881146,0.9892579,0.9953429,0.0287323,3.025348
516955490165483520,1.002611,-0.03218842,0.9963641,0.0146383169842582,0.993755,0.994385,0.00394249,1.416422
4299985560015663104,1.004939,-4.126268,0.9880707,0.0359792432657065,0.9666353,1.003397,-0.006019592,3.113837
4701904891105964032,1.003767,-0.5287399,0.9923887,0.0577525533937352,1.002461,1.009863,0.03795624,2.532416
651942264775403520,1.002104,-0.3899574,0.9976181,0.0176944380311224,1.000733,1.012425,-0.002780914,2.219205
7918647669013803008,1.000719,-0.4582996,0.9932824,0.0582233766512039,1.004081,1.023533,0.04428291,2.192907
1428931957802166272,1.006361,-0.1088543,0.9919549,0.0386034251286219,0.9953336,1.010552,0.007089615,1.93663
7515445207719669760,0.9992186,-1.016832,0.9867921,0.0335923662268536,0.9635231,1.018492,0.0501442,1.064899
6925514335947780096,1.015515,-0.5133934,0.9922118,0.0804964636837322,0.9943883,1.010495,0.02465057,2.429472
5451803710190186496,1.008569,-0.8723507,0.9997538,0.0362519343034997,1.005072,1.017241,-0.01029587,2.611329
6032765590719623168,0.9644505,-0.612257,0.9282351,0.048800352542234,0.9660033,1.071669,0.7751064,0.3910022
8264129894998013952,1.004941,-0.8093204,0.9966144,0.0202854017587862,0.9855874,1.002659,-3.433228e-05,2.632093
5978543998875922432,1.034593,-0.4272747,0.9992707,0.146725647573874,1.000308,1.003228,-0.02366638,1.034325
2031275779500828672,1.00347,-4.473372,0.9945713,0.0388193042230481,0.9843356,1.006374,0.01794052,3.076689
6504374444726349824,0.9970002,-0.4324017,0.9932551,0.0604960466608731,0.9959152,1.013359,0.08190346,0.8142025
7460419047369928704,1.000419,-0.1984463,0.9901465,0.017829629596843,0.9990826,1.012288,0.02638435,2.117397
8003117376969830400,0.9965644,-0.4043484,0.9689401,0.0425300766335135,0.9928073,1.007202,0.07581711,0.7672769
6175626511694622720,0.9943275,-0.7291508,0.9825509,0.0672907067926763,0.989052,1.020164,0.1058159,0.90525
1055058692958873600,0.9871574,-0.01433372,0.9842837,0.0168148981208277,1.002206,1.025936,0.2018261,0.4093012
8264284376381716480,0.9976367,-0.5341835,0.9850932,0.0437921708709877,0.9750408,1.020799,0.03518867,1.161877
3329293252007403520,1.006264,-1.577511,0.9978935,0.0816303622945221,0.9841896,1.010728,0.0272522,1.289007
4279767739684024320,0.987792,0.2329216,0.9459119,0.0701470353499627,0.9619192,1.03,0.3138504,0.4715202
8263000419396677632,1.006047,-0.7659874,0.9943118,0.0321374316536233,1.010179,1.009511,0.04164696,2.305355
6121749340912021504,0.9926224,-0.3581085,0.9847289,0.0380186938106212,0.994196,1.015687,0.1430664,0.6954269
7225025702121893888,0.9969169,-0.366024,0.9917397,0.0286166986145328,0.9906676,1.008308,0.02043343,1.435818
8146106388868427776,1.004517,-0.07049179,0.9997575,0.0236813918293603,0.9918037,0.9965393,-0.01674843,1.077941
7852119516888363008,0.9969732,-0.4042053,0.9994325,0.0490465170608115,0.9931938,0.9946526,-0.005548477,2.484841
6814131606128357376,0.9835737,-0.7796631,0.9907358,0.0942408827630978,0.9935538,1.008331,0.3904743,2.622494
2076282093188442112,0.9768693,0.0987587,0.9549381,0.00927186149630929,0.9940081,1.021492,0.3398857,0.1936767
4597219285504028672,1.014985,-2.316,1.000743,0.0756417999317821,0.9404504,1.010826,-0.03298569,3.6252
7335328712445587456,1.007563,-1.316746,1.006113,0.0501018317254805,0.9822295,1.01264,0.02379608,2.765303
431326622327531520,1.002671,-0.1989784,1.004415,0.0150162509326597,0.9899377,1.000423,0.006124496,1.009662
8068395655779512320,1.00139,-0.3245945,0.9952294,0.0998202211303829,0.9947547,1.017696,0.1302814,0.8315269
7043778632238166016,1.003053,-0.7612381,0.9996619,0.07186955954002,1.004654,1.015119,-0.01109886,2.445153
2579484577642866688,1.002606,-0.2567215,0.9902497,0.0123978082981208,1.005855,1.011358,0.001651764,2.204404
4332566840120897536,0.9996857,-3.27573,0.9930775,0.0385007310958402,0.9422498,0.9944684,-0.009279251,3.793284
7557134290699087872,0.997026,-3.072521,0.9948623,0.0834705939051033,0.9515882,1.000009,0.07447815,3.702721
5820000470504763392,1.005033,-0.4840012,1.002696,0.0657509113902811,0.9923382,1.012796,0.032444,2.471459
418978288069797888,1.00002,-0.3671837,1.000433,0.0185289136122429,1.003745,1.010828,0.04939842,0.7034126
8148302114578952192,0.9998848,-0.1148586,0.9832012,0.0585746548909819,1.007607,1.011042,0.02722931,2.047973
785942768244516864,1.004051,-0.6334896,0.9994776,0.0119594007311775,0.9649615,0.991107,-0.02037621,1.217897
7578660528743706624,1.005709,-1.579302,0.9941558,0.057215742091146,0.9433585,1.013401,0.009595871,3.748908
1539227270168733696,1.005491,0.1060181,0.999635,0.0172180166493436,0.9843091,0.9930183,-0.003324509,1.273793
7466096376230375424,1.000306,-3.360176,0.9877756,0.0810744461598223,0.9802848,0.9800932,0.1434097,3.264399
1077616543208073216,0.9956431,-0.1964016,1.001846,0.0166065438581251,0.9858862,1.004078,0.02227402,1.088905
5230006922006687744,0.9943563,-0.2648392,0.9799594,0.0336789365817572,1.000905,1.027683,0.1807919,0.4030964
2009887813717223424,1.000213,-0.128336,1.005041,0.0156474593930343,1.00688,0.9915989,0.03897095,4.393815
